masse_A
t;x;y
1,452332222E1;-2,290348143E-2;1,711580496E-2
1,453997778E1;-2,290418975E-2;1,710894245E-2
1,455664444E1;-2,290471062E-2;1,711071844E-2
1,457333333E1;-2,290243622E-2;1,710941742E-2
1,458998889E1;-2,291174400E-2;1,710785990E-2
1,460663333E1;-2,290297083E-2;1,710685485E-2
1,462330000E1;-2,291237889E-2;1,710434242E-2
1,463995556E1;-2,290663442E-2;1,710790837E-2
1,465662222E1;-2,290304935E-2;1,710689340E-2
1,467330000E1;-2,291463373E-2;1,710567390E-2
1,468994444E1;-2,290781813E-2;1,710623617E-2
1,470661111E1;-2,291768963E-2;1,710020902E-2
1,472327778E1;-2,290925860E-2;1,710474507E-2
1,473992222E1;-2,295362320E-2;1,711331926E-2
1,475661111E1;-2,299849452E-2;1,710666397E-2
1,477325556E1;-2,300214409E-2;1,710380838E-2
1,478993333E1;-2,300609490E-2;1,710305497E-2
1,480658889E1;-2,300555002E-2;1,710552064E-2
1,482328889E1;-2,300801865E-2;1,710162088E-2
1,483992222E1;-2,300958580E-2;1,710498190E-2
1,485656667E1;-2,301832689E-2;1,710155745E-2
1,487323333E1;-2,301275860E-2;1,710409341E-2
1,488990000E1;-2,300974922E-2;1,710527680E-2
1,490656667E1;-2,301708611E-2;1,710543083E-2
1,492322222E1;-2,300908122E-2;1,710513785E-2
1,493988889E1;-2,301000127E-2;1,710229210E-2
1,495655556E1;-2,301722685E-2;1,710763017E-2
1,497321111E1;-2,301169335E-2;1,710707662E-2
1,498986667E1;-2,301554890E-2;1,709790336E-2
1,500653333E1;-2,301106564E-2;1,710306545E-2
1,502320000E1;-2,300974026E-2;1,710450939E-2
1,503985556E1;-2,302184600E-2;1,709816516E-2
1,505653333E1;-2,301368956E-2;1,710112433E-2
1,507318889E1;-2,309353183E-2;1,709854270E-2
1,508985556E1;-2,311079167E-2;1,709618221E-2
1,510650000E1;-2,311139939E-2;1,710010908E-2
1,512317778E1;-2,320066030E-2;1,702210622E-2
1,513983333E1;-2,322899448E-2;1,697122937E-2
1,515650000E1;-2,323023858E-2;1,693425974E-2
1,517316667E1;-2,321912116E-2;1,691672595E-2
1,518982222E1;-2,323366275E-2;1,690472385E-2
1,520648889E1;-2,321842952E-2;1,691641426E-2
1,522314444E1;-2,321759521E-2;1,690502653E-2
1,523982222E1;-2,321874407E-2;1,689531514E-2
1,525651111E1;-2,321803641E-2;1,689595172E-2
1,527314444E1;-2,322550594E-2;1,689293447E-2
1,528981111E1;-2,321891075E-2;1,689517743E-2
1,530646667E1;-2,322066998E-2;1,689501306E-2
1,532312222E1;-2,322073137E-2;1,689382391E-2
1,533978889E1;-2,321728169E-2;1,689334929E-2
1,535645556E1;-2,321903000E-2;1,689316577E-2
1,537311111E1;-2,321679969E-2;1,689449795E-2
1,538977778E1;-2,322409162E-2;1,688707623E-2
1,540644444E1;-2,321926225E-2;1,689139269E-2
1,542310000E1;-2,321683967E-2;1,689374445E-2
1,543977778E1;-2,321737023E-2;1,689463764E-2
1,545643333E1;-2,321968696E-2;1,689409194E-2
1,547308889E1;-2,321662274E-2;1,689498294E-2
1,548975556E1;-2,321644318E-2;1,689356345E-2
1,550641111E1;-2,321475862E-2;1,686309583E-2
1,552307778E1;-2,322036746E-2;1,678235885E-2
1,553973333E1;-2,323660963E-2;1,674840634E-2
1,555640000E1;-2,320078685E-2;1,681146389E-2
1,557307778E1;-2,322966071E-2;1,678586160E-2
1,558972222E1;-2,320676369E-2;1,680502023E-2
1,560642222E1;-2,321391081E-2;1,678919111E-2
1,562305556E1;-2,324369896E-2;1,677501221E-2
1,563971111E1;-2,321007961E-2;1,679550304E-2
1,565640000E1;-2,323843311E-2;1,677389522E-2
1,567304444E1;-2,321488048E-2;1,678931719E-2
1,568970000E1;-2,322205853E-2;1,678294651E-2
1,570637778E1;-2,321303445E-2;1,678949414E-2
1,572304444E1;-2,321863026E-2;1,678747241E-2
1,573971111E1;-2,321699518E-2;1,678810707E-2
1,575635556E1;-2,321541317E-2;1,678860900E-2
1,577301111E1;-2,321642225E-2;1,678802332E-2
1,578967778E1;-2,321576704E-2;1,678931709E-2
1,580633333E1;-2,322489793E-2;1,678265673E-2
1,582300000E1;-2,324988770E-2;1,675872447E-2
1,583966667E1;-2,333620404E-2;1,667006874E-2
1,585632222E1;-2,332219861E-2;1,668094201E-2
1,587300000E1;-2,332203279E-2;1,668185082E-2
1,588965556E1;-2,332068705E-2;1,668555662E-2
1,590632222E1;-2,332033150E-2;1,668612563E-2
1,592297778E1;-2,332124910E-2;1,668426893E-2
1,593964444E1;-2,331835552E-2;1,668667135E-2
1,595630000E1;-2,332064185E-2;1,668377909E-2
1,597297778E1;-2,331999963E-2;1,668467832E-2
1,598962222E1;-2,332066390E-2;1,668403215E-2
1,600630000E1;-2,332442503E-2;1,668091596E-2
1,602295556E1;-2,332216649E-2;1,668402873E-2
1,603961111E1;-2,332065780E-2;1,668526916E-2
1,605628889E1;-2,331890300E-2;1,668695825E-2
1,607294444E1;-2,331898903E-2;1,668679014E-2
1,608960000E1;-2,331876425E-2;1,668701583E-2
1,610626667E1;-2,331994262E-2;1,668707491E-2
1,612293333E1;-2,332224726E-2;1,668412419E-2
1,613958889E1;-2,332117437E-2;1,668501347E-2
1,615625556E1;-2,332048295E-2;1,668424880E-2
1,617293333E1;-2,332196881E-2;1,668484624E-2
1,618958889E1;-2,332102331E-2;1,668518631E-2
1,620628889E1;-2,332052246E-2;1,668532917E-2
1,622290000E1;-2,332318447E-2;1,668251960E-2
1,623956667E1;-2,332365000E-2;1,668302354E-2
1,625622222E1;-2,333774482E-2;1,667188909E-2
1,627290000E1;-2,332907160E-2;1,667839062E-2
1,628955556E1;-2,332479375E-2;1,668190071E-2
1,630623333E1;-2,332252490E-2;1,668376525E-2
1,632287778E1;-2,332341729E-2;1,668295990E-2
1,633954444E1;-2,346649704E-2;1,654953233E-2
1,635620000E1;-2,348400505E-2;1,653890718E-2
1,637286667E1;-2,346721138E-2;1,654367187E-2
1,638958889E1;-2,345814200E-2;1,654764916E-2
1,640620000E1;-2,343625922E-2;1,656106707E-2
1,642285556E1;-2,335397790E-2;1,658676636E-2
1,643952222E1;-2,346537137E-2;1,655326856E-2
1,645618889E1;-2,346821840E-2;1,654547759E-2
1,647284444E1;-2,337661661E-2;1,654986008E-2
1,648951111E1;-2,345872187E-2;1,654794849E-2
1,650616667E1;-2,346316518E-2;1,655487597E-2
1,652283333E1;-2,344437950E-2;1,656398940E-2
1,653948889E1;-2,346501070E-2;1,654829364E-2
1,655615556E1;-2,346705575E-2;1,654904879E-2
1,657281111E1;-2,346971299E-2;1,654673109E-2
1,658947778E1;-2,345779099E-2;1,655357753E-2
1,660615556E1;-2,346906622E-2;1,654989085E-2
1,662281111E1;-2,346938023E-2;1,654857858E-2
1,663946667E1;-2,346747438E-2;1,655127001E-2
1,665612222E1;-2,346835815E-2;1,654972061E-2
1,667282222E1;-2,347007674E-2;1,654608479E-2
1,668946667E1;-2,346641062E-2;1,655090501E-2
1,670612222E1;-2,346686696E-2;1,654959288E-2
1,672280000E1;-2,347125859E-2;1,654567979E-2
1,673945556E1;-2,346942818E-2;1,654716189E-2
1,675610000E1;-2,347385638E-2;1,654377630E-2
1,677276667E1;-2,346918353E-2;1,654737413E-2
1,678944444E1;-2,347013509E-2;1,654944571E-2
1,680608889E1;-2,346855836E-2;1,655036122E-2
1,682276667E1;-2,346296540E-2;1,655019059E-2
1,683942222E1;-2,346548346E-2;1,654974078E-2
1,685607778E1;-2,347035482E-2;1,654522784E-2
1,687274444E1;-2,346962834E-2;1,654765681E-2
1,688941111E1;-2,346951180E-2;1,654889347E-2
1,690608889E1;-2,346840711E-2;1,654870944E-2
1,692273333E1;-2,347920858E-2;1,654846182E-2
1,693940000E1;-2,347294981E-2;1,654805536E-2
1,695605556E1;-2,346829019E-2;1,654795158E-2
1,697275556E1;-2,346828904E-2;1,654921133E-2
1,698938889E1;-2,346717856E-2;1,654952207E-2
1,700604444E1;-2,347114293E-2;1,654916698E-2
1,702271111E1;-2,347146113E-2;1,654620239E-2
1,703936667E1;-2,347671632E-2;1,654819422E-2
1,705603333E1;-2,347433459E-2;1,654622140E-2
1,707270000E1;-2,347351592E-2;1,655103693E-2
1,708936667E1;-2,347370156E-2;1,654937319E-2
1,710602222E1;-2,347859345E-2;1,654737249E-2
1,712267778E1;-2,347762550E-2;1,654292579E-2
1,713935556E1;-2,347437781E-2;1,654707027E-2
1,715601111E1;-2,347472392E-2;1,654909258E-2
1,717266667E1;-2,347202670E-2;1,654867293E-2
1,718934444E1;-2,347768280E-2;1,655085997E-2
1,720600000E1;-2,347461634E-2;1,654996927E-2
1,722265556E1;-2,347389564E-2;1,655106021E-2
1,723933333E1;-2,347088397E-2;1,655063472E-2
1,725598889E1;-2,347372755E-2;1,654592591E-2
1,727265556E1;-2,348037389E-2;1,654350578E-2
1,728931111E1;-2,349127391E-2;1,654169023E-2
1,730597778E1;-2,348274210E-2;1,654348465E-2
1,732264444E1;-2,348034690E-2;1,653729394E-2
1,733930000E1;-2,362259308E-2;1,634806859E-2
1,735596667E1;-2,386610446E-2;1,613920649E-2
1,737262222E1;-2,378889016E-2;1,612471527E-2
1,738928889E1;-2,379346221E-2;1,613097153E-2
1,740595556E1;-2,379843715E-2;1,614286793E-2
1,742261111E1;-2,368658644E-2;1,615061735E-2
1,743926667E1;-2,388641366E-2;1,602332199E-2
1,745593333E1;-2,395082100E-2;1,593990651E-2
1,747260000E1;-2,377930061E-2;1,602406335E-2
1,748925556E1;-2,388230036E-2;1,603542694E-2
1,750593333E1;-2,389923100E-2;1,602078870E-2
1,752260000E1;-2,388426431E-2;1,602342837E-2
1,753924444E1;-2,390020129E-2;1,597298901E-2
1,755591111E1;-2,389195759E-2;1,601905155E-2
1,757257778E1;-2,391169319E-2;1,601390912E-2
1,758924444E1;-2,389841597E-2;1,601880990E-2
1,760590000E1;-2,389175983E-2;1,601745171E-2
1,762260000E1;-2,394138460E-2;1,602054909E-2
1,763922222E1;-2,396203759E-2;1,602869476E-2
1,765588889E1;-2,398471559E-2;1,602414999E-2
1,767255556E1;-2,399855564E-2;1,601292545E-2
1,768921111E1;-2,401127442E-2;1,600871321E-2
1,770586667E1;-2,401565678E-2;1,600092479E-2
1,772256667E1;-2,400402308E-2;1,601063102E-2
1,773921111E1;-2,402316083E-2;1,600155836E-2
1,775585556E1;-2,400694811E-2;1,601267224E-2
1,777252222E1;-2,407780411E-2;1,600756263E-2
1,778918889E1;-2,409333727E-2;1,594002101E-2
1,780584444E1;-2,411082266E-2;1,590945460E-2
1,782251111E1;-2,410531384E-2;1,591421582E-2
1,783917778E1;-2,410355051E-2;1,591839568E-2
1,785584444E1;-2,411505862E-2;1,590911373E-2
1,787248889E1;-2,410553167E-2;1,591334337E-2
1,788915556E1;-2,410220462E-2;1,591492038E-2
1,790583333E1;-2,411273556E-2;1,590662255E-2
1,792248889E1;-2,410524814E-2;1,591217769E-2
1,793914444E1;-2,410701533E-2;1,591394140E-2
1,795582222E1;-2,411908136E-2;1,590669455E-2
1,797248889E1;-2,416909283E-2;1,591700413E-2
1,798913333E1;-2,418617314E-2;1,591768600E-2
1,800580000E1;-2,418908861E-2;1,591404787E-2
1,802246667E1;-2,419944946E-2;1,591475274E-2
1,803913333E1;-2,420214828E-2;1,591629175E-2
1,805578889E1;-2,420375670E-2;1,591768029E-2
1,807245556E1;-2,420467272E-2;1,591812015E-2
1,808912222E1;-2,421024393E-2;1,590599430E-2
1,810576667E1;-2,420958174E-2;1,591301163E-2
1,812244444E1;-2,420781745E-2;1,591571342E-2
1,813910000E1;-2,422275102E-2;1,590650000E-2
1,815576667E1;-2,421361648E-2;1,590977323E-2
1,817242222E1;-2,422301963E-2;1,591362094E-2
1,818911111E1;-2,421864995E-2;1,590566257E-2
1,820574444E1;-2,422187248E-2;1,590923520E-2
1,822241111E1;-2,421927640E-2;1,590799300E-2
1,823907778E1;-2,421087663E-2;1,591307033E-2
1,825574444E1;-2,422690494E-2;1,590881071E-2
1,827242222E1;-2,421276767E-2;1,591415551E-2
1,828906667E1;-2,421067674E-2;1,591319762E-2
1,830574444E1;-2,421038720E-2;1,591150718E-2
1,832238889E1;-2,420832070E-2;1,591120359E-2
1,833905556E1;-2,422717409E-2;1,590121185E-2
1,835571111E1;-2,421507965E-2;1,590922875E-2
1,837238889E1;-2,421584559E-2;1,590870620E-2
1,838905556E1;-2,420897876E-2;1,591129785E-2
1,840571111E1;-2,422623721E-2;1,590300945E-2
1,842236667E1;-2,421288095E-2;1,591017682E-2
1,843903333E1;-2,420688605E-2;1,591396483E-2
1,845568889E1;-2,421808906E-2;1,590503789E-2
1,847235556E1;-2,423230833E-2;1,590068218E-2
1,848901111E1;-2,420238819E-2;1,591625744E-2
1,850568889E1;-2,420229410E-2;1,591641028E-2
1,852234444E1;-2,420416353E-2;1,591455028E-2
1,853901111E1;-2,420266259E-2;1,591577230E-2
1,855566667E1;-2,415277462E-2;1,595951697E-2
1,857233333E1;-2,417946022E-2;1,592610300E-2
1,858898889E1;-2,438479537E-2;1,571976741E-2
1,860565556E1;-2,439170764E-2;1,564664918E-2
1,862232222E1;-2,432508530E-2;1,567561551E-2
1,863897778E1;-2,438504675E-2;1,571856915E-2
1,865563333E1;-2,440100627E-2;1,571334818E-2
1,867231111E1;-2,440555002E-2;1,571141022E-2
1,868896667E1;-2,441213567E-2;1,570511282E-2
1,870562222E1;-2,441213063E-2;1,570637110E-2
1,872230000E1;-2,442348773E-2;1,569838107E-2
1,873895556E1;-2,440954731E-2;1,571119239E-2
1,875561111E1;-2,441012568E-2;1,570990037E-2
1,877230000E1;-2,442562357E-2;1,569270759E-2
1,878893333E1;-2,441172238E-2;1,570765169E-2
1,880561111E1;-2,441141941E-2;1,570779471E-2
1,882227778E1;-2,441192601E-2;1,570742924E-2
1,883895556E1;-2,441703701E-2;1,570181271E-2
1,885558889E1;-2,441152633E-2;1,570654781E-2
1,887225556E1;-2,441392623E-2;1,570590112E-2
1,888892222E1;-2,442076455E-2;1,570207778E-2
1,890557778E1;-2,441832892E-2;1,570417670E-2
1,892224444E1;-2,441785189E-2;1,570382636E-2
1,893893333E1;-2,441894148E-2;1,570627153E-2
1,895556667E1;-2,442185941E-2;1,570137732E-2
1,897222222E1;-2,442284028E-2;1,570093000E-2
1,898888889E1;-2,442147532E-2;1,570517435E-2
1,900555556E1;-2,442575940E-2;1,570222296E-2
1,902221111E1;-2,442052180E-2;1,570523218E-2
1,903917778E1;-2,441742561E-2;1,570618566E-2
1,905554444E1;-2,441631998E-2;1,570586017E-2
1,907223333E1;-2,441969844E-2;1,570775132E-2
1,908887778E1;-2,442046883E-2;1,571085265E-2
1,910552222E1;-2,441868113E-2;1,570876136E-2
1,912218889E1;-2,442145733E-2;1,570109805E-2
1,913898889E1;-2,441904760E-2;1,570350835E-2
1,915551111E1;-2,441828940E-2;1,570464611E-2
1,917218889E1;-2,441786494E-2;1,570558690E-2
1,918884444E1;-2,441684343E-2;1,570484535E-2
1,920550000E1;-2,441449563E-2;1,570598911E-2
1,922217778E1;-2,440641926E-2;1,570019375E-2
1,923888889E1;-2,463293223E-2;1,547329985E-2
1,925550000E1;-2,462515255E-2;1,538421942E-2
1,927216667E1;-2,463980349E-2;1,537109793E-2
1,928884444E1;-2,463203015E-2;1,538077896E-2
1,930548889E1;-2,464735632E-2;1,540461849E-2
1,932215556E1;-2,461228950E-2;1,541094489E-2
1,933888889E1;-2,465024763E-2;1,538128717E-2
1,935547778E1;-2,463513456E-2;1,538532578E-2
1,937213333E1;-2,463215479E-2;1,539504095E-2
1,938884444E1;-2,462861589E-2;1,539283067E-2
1,940546667E1;-2,462893507E-2;1,539088818E-2
1,942212222E1;-2,463399755E-2;1,538687441E-2
1,943885556E1;-2,462764147E-2;1,538956718E-2
1,945545556E1;-2,462803485E-2;1,538948989E-2
1,947212222E1;-2,461869219E-2;1,539610355E-2
1,948877778E1;-2,452986582E-2;1,546544624E-2
1,950543333E1;-2,452485134E-2;1,548007740E-2
1,952210000E1;-2,457417713E-2;1,543273223E-2
1,953876667E1;-2,461243057E-2;1,540871613E-2
1,955542222E1;-2,462221116E-2;1,538706445E-2
1,957208889E1;-2,461767645E-2;1,539844638E-2
1,958874444E1;-2,459765285E-2;1,542276022E-2
1,960540000E1;-2,462013774E-2;1,539615128E-2
1,962210000E1;-2,463055031E-2;1,538232201E-2
1,963883333E1;-2,462454407E-2;1,538935757E-2
1,965540000E1;-2,462348906E-2;1,539638760E-2
1,967206667E1;-2,462240483E-2;1,539432021E-2
1,968872222E1;-2,461985968E-2;1,539707297E-2
1,970540000E1;-2,462920183E-2;1,539243211E-2
1,972205556E1;-2,462551108E-2;1,538944418E-2
1,973873333E1;-2,462459302E-2;1,539072057E-2
1,975538889E1;-2,462462977E-2;1,539532216E-2
1,977204444E1;-2,462493911E-2;1,538859748E-2
1,978871111E1;-2,462377056E-2;1,539215493E-2
1,980536667E1;-2,462383136E-2;1,539177228E-2
1,982202222E1;-2,461459636E-2;1,539578235E-2
1,983868889E1;-2,462384998E-2;1,539342415E-2
1,985534444E1;-2,462369646E-2;1,539231694E-2
1,987201111E1;-2,462660510E-2;1,539068235E-2
1,988867778E1;-2,462608851E-2;1,539094833E-2
1,990534444E1;-2,462314157E-2;1,539286453E-2
1,992203333E1;-2,462453928E-2;1,539019652E-2
1,993867778E1;-2,462429719E-2;1,539105894E-2
1,995532222E1;-2,462591687E-2;1,539114439E-2
1,997198889E1;-2,462535341E-2;1,539099434E-2
1,998864444E1;-2,462682508E-2;1,539174999E-2
2,000531111E1;-2,462890014E-2;1,539033108E-2
2,002197778E1;-2,462732084E-2;1,539063149E-2
2,003865556E1;-2,462864423E-2;1,539251222E-2
2,005530000E1;-2,462819949E-2;1,539180030E-2
2,007195556E1;-2,462687893E-2;1,539233962E-2
2,008863333E1;-2,464050450E-2;1,538578730E-2
2,010528889E1;-2,463176875E-2;1,538736517E-2
2,012195556E1;-2,463008358E-2;1,538994309E-2
2,013862222E1;-2,462710635E-2;1,538917482E-2
2,015530000E1;-2,463008980E-2;1,538686151E-2
2,017195556E1;-2,462949839E-2;1,538543769E-2
2,018860000E1;-2,462863817E-2;1,538814134E-2
2,020526667E1;-2,463001070E-2;1,539023126E-2
2,022192222E1;-2,462772504E-2;1,539049565E-2
2,023861111E1;-2,463672422E-2;1,538984152E-2
2,025525556E1;-2,463120870E-2;1,539064172E-2
2,027191111E1;-2,463471684E-2;1,538601011E-2
2,028856667E1;-2,464497451E-2;1,538026484E-2
2,030523333E1;-2,463679475E-2;1,538080154E-2
2,032193333E1;-2,470472680E-2;1,537490143E-2
2,033857778E1;-2,471928373E-2;1,536523590E-2
2,035522222E1;-2,471688598E-2;1,538512234E-2
2,037188889E1;-2,473258265E-2;1,537828781E-2
2,038855556E1;-2,473190847E-2;1,538519035E-2
2,040521111E1;-2,471679975E-2;1,540056290E-2
2,042187778E1;-2,473485058E-2;1,538223594E-2
2,043854444E1;-2,473469868E-2;1,538369886E-2
2,045520000E1;-2,473228689E-2;1,538673915E-2
2,047186667E1;-2,473125247E-2;1,538791491E-2
2,048852222E1;-2,473373301E-2;1,538721260E-2
2,050527778E1;-2,473490833E-2;1,538808844E-2
2,052185556E1;-2,473440793E-2;1,538598432E-2
2,053851111E1;-2,473756164E-2;1,538487943E-2
2,055516667E1;-2,473397891E-2;1,538633681E-2
2,057184444E1;-2,473320315E-2;1,538873448E-2
2,058851111E1;-2,473165179E-2;1,538922936E-2
2,060517778E1;-2,473409023E-2;1,537557831E-2
2,062184444E1;-2,472773627E-2;1,530034433E-2
2,063848889E1;-2,471996227E-2;1,504124193E-2
2,065515556E1;-2,516385039E-2;1,484896137E-2
2,067182222E1;-2,495851238E-2;1,488933260E-2
2,068861111E1;-2,493537696E-2;1,504777505E-2
2,070515556E1;-2,482663623E-2;1,508630722E-2
2,072181111E1;-2,474083904E-2;1,517248992E-2
2,073848889E1;-2,490063465E-2;1,507715397E-2
2,075513333E1;-2,500319235E-2;1,497938999E-2
2,077180000E1;-2,492097396E-2;1,499306133E-2
2,078846667E1;-2,494005545E-2;1,498041880E-2
2,080512222E1;-2,494225739E-2;1,500164487E-2
2,082177778E1;-2,491721260E-2;1,507393117E-2
2,083845556E1;-2,494509346E-2;1,497396585E-2
2,085514444E1;-2,498598026E-2;1,495758171E-2
2,087180000E1;-2,493420252E-2;1,497679193E-2
2,088842222E1;-2,495243757E-2;1,496723680E-2
2,090510000E1;-2,494760339E-2;1,496855581E-2
2,092175556E1;-2,493695402E-2;1,497353050E-2
2,093848889E1;-2,495323941E-2;1,495878274E-2
2,095507778E1;-2,494469037E-2;1,496579151E-2
2,097173333E1;-2,493816132E-2;1,497076622E-2
2,098842222E1;-2,494139695E-2;1,497006914E-2
2,100506667E1;-2,494193071E-2;1,497094604E-2
2,102173333E1;-2,494631088E-2;1,496477997E-2
2,103838889E1;-2,495386601E-2;1,495747044E-2
2,105505556E1;-2,494515750E-2;1,496973524E-2
2,107172222E1;-2,494125589E-2;1,497093799E-2
2,108838889E1;-2,494143889E-2;1,496619461E-2
2,110505556E1;-2,493950524E-2;1,497272256E-2
2,112171111E1;-2,494166620E-2;1,496400638E-2
2,113836667E1;-2,494124383E-2;1,496648315E-2
2,115503333E1;-2,494275533E-2;1,496528061E-2
2,117170000E1;-2,494158227E-2;1,496671922E-2
2,118835556E1;-2,494080819E-2;1,496798952E-2
2,120502222E1;-2,494737499E-2;1,496269930E-2
2,122167778E1;-2,494138601E-2;1,496853264E-2
2,123836667E1;-2,494469068E-2;1,496254836E-2
2,125500000E1;-2,494488162E-2;1,497051607E-2
2,127168889E1;-2,495082477E-2;1,496596620E-2
2,128833333E1;-2,494250512E-2;1,496454947E-2
2,130500000E1;-2,494070578E-2;1,496701056E-2
2,132165556E1;-2,494115440E-2;1,496832408E-2
2,133833333E1;-2,494422504E-2;1,496876395E-2
2,135497778E1;-2,494240116E-2;1,496900788E-2
2,137164444E1;-2,494387577E-2;1,496645387E-2
2,138831111E1;-2,494709135E-2;1,496561318E-2
2,140496667E1;-2,494552794E-2;1,496525477E-2
2,142163333E1;-2,494286681E-2;1,496724894E-2
2,143830000E1;-2,494261707E-2;1,496847673E-2
2,145495556E1;-2,494295235E-2;1,496655528E-2
2,147162222E1;-2,494187065E-2;1,496763554E-2
2,148827778E1;-2,494102668E-2;1,496870878E-2
2,150496667E1;-2,494050927E-2;1,496978681E-2
2,152161111E1;-2,494043793E-2;1,496955286E-2
2,153826667E1;-2,493993361E-2;1,496750546E-2
2,155493333E1;-2,493931562E-2;1,496773075E-2
2,157162222E1;-2,493964921E-2;1,496797710E-2
2,158825556E1;-2,494175925E-2;1,496810050E-2
2,160494444E1;-2,495144748E-2;1,496135884E-2
2,162158889E1;-2,494720709E-2;1,496464738E-2
2,163825556E1;-2,494316746E-2;1,496853752E-2
2,165494444E1;-2,494154118E-2;1,496914626E-2
2,167156667E1;-2,494035408E-2;1,496923592E-2
2,168823333E1;-2,494027501E-2;1,496963904E-2
2,170488889E1;-2,494157955E-2;1,497035172E-2
2,172157778E1;-2,494389881E-2;1,496364118E-2
2,173822222E1;-2,494057543E-2;1,497088813E-2
2,175488889E1;-2,494000182E-2;1,497051788E-2
2,177154444E1;-2,493707829E-2;1,497207892E-2
2,178821111E1;-2,493972807E-2;1,496990459E-2
2,180487778E1;-2,493895862E-2;1,496990042E-2
2,182154444E1;-2,493898625E-2;1,496988705E-2
2,183820000E1;-2,493902103E-2;1,496997862E-2
2,185485556E1;-2,493945477E-2;1,497013091E-2
2,187152222E1;-2,493916125E-2;1,497011852E-2
2,188817778E1;-2,493976068E-2;1,497020593E-2
2,190486667E1;-2,493919605E-2;1,497079596E-2
2,192151111E1;-2,493749432E-2;1,497304875E-2
2,193816667E1;-2,493732262E-2;1,497188386E-2
2,195483333E1;-2,493861303E-2;1,497146570E-2
2,197151111E1;-2,493895676E-2;1,497014023E-2
2,198815556E1;-2,493793362E-2;1,497092649E-2
2,200484444E1;-2,493829058E-2;1,496925624E-2
2,202148889E1;-2,493986180E-2;1,496987023E-2
2,203827778E1;-2,493948728E-2;1,496984966E-2
2,205481111E1;-2,493820437E-2;1,497157025E-2
2,207148889E1;-2,494521739E-2;1,496377730E-2
2,208814444E1;-2,494220006E-2;1,496704305E-2
2,210480000E1;-2,494026689E-2;1,496896090E-2
2,212146667E1;-2,493960649E-2;1,496938806E-2
2,213813333E1;-2,494253642E-2;1,497112316E-2
2,215478889E1;-2,494165511E-2;1,496961475E-2
2,217145556E1;-2,494014892E-2;1,496982878E-2
2,218811111E1;-2,494392191E-2;1,495746716E-2
2,220477778E1;-2,497304295E-2;1,486303337E-2
2,222144444E1;-2,494194470E-2;1,486433180E-2
2,223810000E1;-2,494004167E-2;1,486447829E-2
2,225475556E1;-2,495341961E-2;1,485742360E-2
2,227143333E1;-2,493983198E-2;1,486522325E-2
2,228808889E1;-2,493786351E-2;1,486599236E-2
2,230474444E1;-2,494322362E-2;1,486152610E-2
2,232141111E1;-2,494095126E-2;1,486299239E-2
2,233807778E1;-2,493898498E-2;1,486422534E-2
2,235473333E1;-2,493921729E-2;1,486464090E-2
2,237140000E1;-2,493815111E-2;1,486455742E-2
2,238806667E1;-2,493868733E-2;1,486355077E-2
2,240472222E1;-2,493941579E-2;1,486336627E-2
2,242138889E1;-2,493856383E-2;1,486346107E-2
2,243805556E1;-2,493839645E-2;1,486361689E-2
2,245471111E1;-2,493838100E-2;1,486472929E-2
2,247137778E1;-2,493757830E-2;1,486550228E-2
2,248803333E1;-2,493806028E-2;1,486505546E-2
2,250470000E1;-2,493805007E-2;1,486488851E-2
2,252135556E1;-2,493788993E-2;1,486474079E-2
2,253803333E1;-2,493785159E-2;1,486468466E-2
2,255468889E1;-2,493773463E-2;1,486437958E-2
2,257134444E1;-2,493828327E-2;1,486448604E-2
2,258801111E1;-2,493851020E-2;1,486377336E-2
2,260467778E1;-2,494208678E-2;1,486144494E-2
2,262133333E1;-2,494465809E-2;1,485865135E-2
2,263801111E1;-2,494204877E-2;1,486071380E-2
2,265466667E1;-2,493983349E-2;1,486283920E-2
2,267132222E1;-2,494042952E-2;1,486311619E-2
2,268800000E1;-2,493925484E-2;1,486346861E-2
2,270465556E1;-2,493893164E-2;1,486350707E-2
2,272131111E1;-2,494027080E-2;1,486164991E-2
2,273797778E1;-2,494033957E-2;1,486247755E-2
2,275463333E1;-2,493977320E-2;1,486318917E-2
2,277131111E1;-2,494026486E-2;1,486317050E-2
2,278797778E1;-2,494002913E-2;1,486377323E-2
2,280463333E1;-2,493932079E-2;1,486368477E-2
2,282130000E1;-2,494031944E-2;1,486508557E-2
2,283795556E1;-2,493820642E-2;1,486551982E-2
2,285461111E1;-2,494107527E-2;1,486162344E-2
2,287128889E1;-2,494026822E-2;1,486223783E-2
2,288794444E1;-2,493954804E-2;1,486299639E-2
2,290460000E1;-2,493922326E-2;1,486288587E-2
2,292127778E1;-2,493996033E-2;1,486268509E-2
2,293794444E1;-2,493995645E-2;1,486300517E-2
2,295460000E1;-2,494873269E-2;1,485757766E-2
2,297126667E1;-2,494683280E-2;1,485408924E-2
2,298791111E1;-2,494900132E-2;1,475720716E-2
2,300457778E1;-2,499660226E-2;1,478487702E-2
2,302126667E1;-2,495683468E-2;1,475299889E-2
2,303793333E1;-2,494675263E-2;1,475333160E-2
2,305455556E1;-2,493926573E-2;1,475818398E-2
2,307124444E1;-2,491648823E-2;1,477903417E-2
2,308791111E1;-2,496835179E-2;1,473643583E-2
2,310456667E1;-2,495565634E-2;1,474666964E-2
2,312121111E1;-2,494123198E-2;1,475735764E-2
2,313787778E1;-2,494078965E-2;1,475839400E-2
