

1,496660000E1;-1,317294620E2;-1,266497842E2
1,498328889E1;-1,312729220E2;-1,272513028E2
1,499993333E1;-1,308035087E2;-1,276127243E2
1,501658889E1;-1,307329454E2;-1,276073449E2
1,503324444E1;-1,307778119E2;-1,276203693E2
1,504992222E1;-1,307112977E2;-1,276062586E2
1,506668889E1;-1,307016645E2;-1,276085391E2
1,508323333E1;-1,306830615E2;-1,276119922E2
1,509992222E1;-1,306767351E2;-1,276463140E2
1,511656667E1;-1,306866819E2;-1,276426804E2
1,513324444E1;-1,306858848E2;-1,276442119E2
1,514993333E1;-1,306903710E2;-1,276256319E2
1,516655556E1;-1,306809337E2;-1,276276389E2
1,518323333E1;-1,306579409E2;-1,276572006E2
1,519988889E1;-1,306078231E2;-1,276817945E2
1,521653333E1;-1,306314200E2;-1,276749606E2
1,523321111E1;-1,306531370E2;-1,276834880E2
1,524992222E1;-1,306692935E2;-1,276539380E2
1,526652222E1;-1,306725873E2;-1,276404343E2
1,528320000E1;-1,306818116E2;-1,276526323E2
1,529985556E1;-1,306987969E2;-1,276829806E2
1,531652222E1;-1,306674315E2;-1,276973289E2
1,533317778E1;-1,306719977E2;-1,277005473E2
1,535026667E1;-1,306677699E2;-1,276719510E2
1,536653333E1;-1,298816502E2;-1,285007453E2
1,538317778E1;-1,286130499E2;-1,295692881E2
1,539982222E1;-1,281678085E2;-1,295749900E2
1,541650000E1;-1,282493312E2;-1,297219873E2
1,543315556E1;-1,271210559E2;-1,317426273E2
1,544983333E1;-1,268983296E2;-1,319653537E2
1,546647778E1;-1,269073409E2;-1,319738307E2
1,548313333E1;-1,268880019E2;-1,319729583E2
1,549980000E1;-1,269040512E2;-1,319811660E2
1,551646667E1;-1,268883392E2;-1,319689221E2
1,553313333E1;-1,268881576E2;-1,319687463E2
1,554981111E1;-1,268719595E2;-1,319763095E2
1,556645556E1;-1,268472818E2;-1,319904424E2
1,558311111E1;-1,268807285E2;-1,319952866E2
1,559977778E1;-1,268862124E2;-1,320040766E2
1,561644444E1;-1,269197130E2;-1,320348421E2
1,563312222E1;-1,268810646E2;-1,320043010E2
1,564977778E1;-1,268641968E2;-1,320196182E2
1,566642222E1;-1,268594310E2;-1,320105727E2
1,568308889E1;-1,268349832E2;-1,320159883E2
1,569975556E1;-1,268820989E2;-1,320175433E2
1,571642222E1;-1,268355625E2;-1,319862748E2
1,573308889E1;-1,268563746E2;-1,319832111E2
1,574975556E1;-1,268682930E2;-1,319961526E2
1,576642222E1;-1,268880217E2;-1,320008445E2
1,578306667E1;-1,268237968E2;-1,320988171E2
1,579972222E1;-1,262717809E2;-1,325062789E2
1,581638889E1;-1,262628383E2;-1,327357286E2
1,583308889E1;-1,263889385E2;-1,328260772E2
1,584973333E1;-1,259963187E2;-1,329101477E2
1,586637778E1;-1,259734774E2;-1,329237406E2
1,588304444E1;-1,259642290E2;-1,329224020E2
1,589974444E1;-1,259448180E2;-1,329338490E2
1,591636667E1;-1,259084269E2;-1,329491832E2
1,593303333E1;-1,259176953E2;-1,329505896E2
1,594971111E1;-1,259011767E2;-1,329648182E2
1,596635556E1;-1,259140195E2;-1,329644884E2
1,598301111E1;-1,259103676E2;-1,329618814E2
1,599968889E1;-1,258993448E2;-1,329926364E2
1,601634444E1;-1,258935702E2;-1,329836495E2
1,603301111E1;-1,258675446E2;-1,329813447E2
1,604966667E1;-1,258734747E2;-1,329847909E2
1,606633333E1;-1,258828623E2;-1,329838666E2
1,608302222E1;-1,258832173E2;-1,330024265E2
1,609966667E1;-1,257157592E2;-1,331552116E2
1,611632222E1;-1,251138183E2;-1,336267392E2
1,613297778E1;-1,250350870E2;-1,337705357E2
1,614964444E1;-1,250028224E2;-1,338275061E2
1,616634444E1;-1,250137517E2;-1,338659419E2
1,618297778E1;-1,249752109E2;-1,339081061E2
1,619964444E1;-1,249814074E2;-1,340059230E2
1,621628889E1;-1,250033511E2;-1,340205054E2
1,623296667E1;-1,249500218E2;-1,340129025E2
1,624961111E1;-1,249275195E2;-1,339981305E2
1,626627778E1;-1,249156432E2;-1,340002793E2
1,628294444E1;-1,249162222E2;-1,339933057E2
1,629960000E1;-1,249154878E2;-1,340085141E2
1,631627778E1;-1,248996460E2;-1,340160873E2
1,633292222E1;-1,248274123E2;-1,340236429E2
1,634958889E1;-1,245985762E2;-1,341804139E2
1,636625556E1;-1,245020610E2;-1,343960493E2
1,638291111E1;-1,247242278E2;-1,341947074E2
1,639960000E1;-1,247991183E2;-1,341219305E2
1,641626667E1;-1,248389009E2;-1,340653208E2
1,643293333E1;-1,248587134E2;-1,340327899E2
1,644956667E1;-1,247798964E2;-1,340491921E2
1,646624444E1;-1,249127978E2;-1,340291685E2
1,648292222E1;-1,248977000E2;-1,340229513E2
1,649968889E1;-1,249126199E2;-1,340178842E2
1,651622222E1;-1,248277541E2;-1,340489736E2
1,653287778E1;-1,247921900E2;-1,342417474E2
1,654954444E1;-1,241597560E2;-1,348262137E2
1,656621111E1;-1,225038804E2;-1,358649736E2
1,658288889E1;-1,210200321E2;-1,362155233E2
1,659952222E1;-1,211044287E2;-1,366761599E2
1,661620000E1;-1,210063462E2;-1,367499985E2
1,663287778E1;-1,209680964E2;-1,368132167E2
1,664954444E1;-1,209476026E2;-1,368697396E2
1,666618889E1;-1,209353230E2;-1,368969584E2
1,668285556E1;-1,209266349E2;-1,369159973E2
1,669951111E1;-1,209222663E2;-1,369259695E2
1,671618889E1;-1,209142077E2;-1,369346490E2
1,673284444E1;-1,208988810E2;-1,369468383E2
1,674950000E1;-1,208936072E2;-1,369520915E2
1,676616667E1;-1,208827917E2;-1,369527471E2
1,678282222E1;-1,208666009E2;-1,369625607E2
1,679950000E1;-1,208679150E2;-1,369639616E2
1,681614444E1;-1,208807278E2;-1,369744942E2
1,683281111E1;-1,208818045E2;-1,369779797E2
1,684946667E1;-1,208893540E2;-1,369705331E2
1,686614444E1;-1,208849891E2;-1,369730108E2
1,688280000E1;-1,208810714E2;-1,369715654E2
1,689946667E1;-1,208757355E2;-1,369834130E2
1,691612222E1;-1,208567713E2;-1,369947035E2
1,693277778E1;-1,206233939E2;-1,371323402E2
1,694948889E1;-1,207296778E2;-1,370836714E2
1,696615556E1;-1,208081870E2;-1,370528928E2
1,698277778E1;-1,208241686E2;-1,370285173E2
1,699943333E1;-1,208157407E2;-1,370249833E2
1,701611111E1;-1,208343305E2;-1,370045859E2
1,703276667E1;-1,208742710E2;-1,369914501E2
1,704943333E1;-1,208711449E2;-1,369915223E2
1,706608889E1;-1,208756492E2;-1,369820414E2
1,708276667E1;-1,208705796E2;-1,369896061E2
1,709943333E1;-1,208748282E2;-1,369846582E2
1,711608889E1;-1,208747006E2;-1,369970159E2
1,713273333E1;-1,208835493E2;-1,369950646E2
1,714941111E1;-1,208672127E2;-1,370367363E2
1,716605556E1;-1,208733888E2;-1,369684349E2
1,718273333E1;-1,208582618E2;-1,370432606E2
1,719940000E1;-1,208008313E2;-1,369828000E2
1,721605556E1;-1,208856587E2;-1,370065969E2
1,723271111E1;-1,208108624E2;-1,370124160E2
1,724936667E1;-1,201746761E2;-1,371763537E2
1,726604444E1;-1,196838159E2;-1,376354920E2
1,728271111E1;-1,198299308E2;-1,379127715E2
1,729935556E1;-1,196868409E2;-1,379216257E2
1,731602222E1;-1,197796108E2;-1,379548547E2
1,733267778E1;-1,199000927E2;-1,379423752E2
1,734934444E1;-1,198816960E2;-1,379513963E2
1,736602222E1;-1,198029958E2;-1,379568191E2
1,738267778E1;-1,198447630E2;-1,379673867E2
1,739933333E1;-1,198984495E2;-1,379798458E2
1,741601111E1;-1,198786003E2;-1,379792329E2
1,743266667E1;-1,197106166E2;-1,381094432E2
1,744933333E1;-1,197723993E2;-1,380698846E2
1,746600000E1;-1,197791690E2;-1,380232616E2
1,748266667E1;-1,198341305E2;-1,379956792E2
1,749932222E1;-1,198092415E2;-1,380136764E2
1,751597778E1;-1,198589647E2;-1,379893038E2
1,753263333E1;-1,196794687E2;-1,381777561E2
1,754930000E1;-1,197130749E2;-1,381418142E2
1,756597778E1;-1,197801626E2;-1,380842275E2
1,758262222E1;-1,198189571E2;-1,381371706E2
1,759930000E1;-1,198099623E2;-1,380850197E2
1,761595556E1;-1,198342038E2;-1,380029255E2
1,763262222E1;-1,198400278E2;-1,380001240E2
1,764927778E1;-1,197733526E2;-1,380685642E2
1,766594444E1;-1,198303329E2;-1,380455609E2
1,768260000E1;-1,198490768E2;-1,380533034E2
1,769927778E1;-1,198580165E2;-1,380392609E2
1,771592222E1;-1,197745258E2;-1,380654556E2
1,773258889E1;-1,195425397E2;-1,381503423E2
1,774924444E1;-1,187605705E2;-1,389438897E2
1,776594444E1;-1,185044694E2;-1,389589260E2
1,778257778E1;-1,187344690E2;-1,389813621E2
1,779923333E1;-1,187851429E2;-1,389781202E2
1,781590000E1;-1,188432675E2;-1,389617402E2
1,783256667E1;-1,188373149E2;-1,389831881E2
1,784922222E1;-1,188385461E2;-1,389624244E2
1,786590000E1;-1,188990020E2;-1,389952941E2
1,788255556E1;-1,188544092E2;-1,389778529E2
1,789924444E1;-1,156506496E2;-1,403175913E2
1,791587778E1;-1,188484399E2;-1,389879564E2
1,793253333E1;-1,186904644E2;-1,390312601E2
1,794921111E1;-1,179955609E2;-1,392133958E2
1,796586667E1;-1,179453566E2;-1,390710254E2
1,798252222E1;-1,179328557E2;-1,390329539E2
1,799918889E1;-1,179034080E2;-1,390981633E2
1,801584444E1;-1,179097351E2;-1,390153378E2
1,803252222E1;-1,179077570E2;-1,389980677E2
1,804918889E1;-1,179148966E2;-1,389904647E2
1,806583333E1;-1,178907086E2;-1,389791345E2
1,808250000E1;-1,178961577E2;-1,389734824E2
1,809917778E1;-1,179076936E2;-1,389902433E2
1,811584444E1;-1,155392865E2;-1,406516808E2
1,813250000E1;-1,154279233E2;-1,408744071E2
1,814915556E1;-1,154168070E2;-1,408826455E2
1,816584444E1;-1,154015411E2;-1,408896854E2
1,818247778E1;-1,153827742E2;-1,409149421E2
1,819913333E1;-1,152944546E2;-1,409265164E2
1,821581111E1;-1,153581002E2;-1,409157746E2
1,823247778E1;-1,153899142E2;-1,409085304E2
1,824913333E1;-1,154051221E2;-1,409036294E2
1,826580000E1;-1,153142210E2;-1,409237595E2
1,828245556E1;-1,153353083E2;-1,409081750E2
1,829911111E1;-1,153625172E2;-1,409028036E2
1,831577778E1;-1,153809666E2;-1,409009758E2
1,833244444E1;-1,153908662E2;-1,409123987E2
1,834910000E1;-1,152947355E2;-1,409240430E2
1,836576667E1;-1,153472059E2;-1,409151669E2
1,838242222E1;-1,153917812E2;-1,409309241E2
1,839910000E1;-1,153848579E2;-1,409201858E2
1,841575556E1;-1,154000912E2;-1,409127774E2
1,843242222E1;-1,154034297E2;-1,409132973E2
1,844914444E1;-1,153631337E2;-1,409881440E2
1,846574444E1;-1,145968264E2;-1,411978378E2
1,848243333E1;-1,145115928E2;-1,410890174E2
1,849911111E1;-1,144787962E2;-1,409840699E2
1,851572222E1;-1,143686108E2;-1,409851251E2
1,853238889E1;-1,144838655E2;-1,409584098E2
1,854905556E1;-1,144540033E2;-1,409356594E2
1,856571111E1;-1,144331836E2;-1,409162600E2
1,858237778E1;-1,144343157E2;-1,409142682E2
1,859904444E1;-1,144289605E2;-1,409042975E2
1,861570000E1;-1,144397731E2;-1,409219177E2
1,863236667E1;-1,144290913E2;-1,409005805E2
1,864904444E1;-1,144160668E2;-1,408948855E2
1,866570000E1;-1,143150482E2;-1,409616672E2
1,868236667E1;-1,134099640E2;-1,416494571E2
1,869903333E1;-1,114064462E2;-1,419971215E2
1,871571111E1;-1,113950323E2;-1,420208164E2
1,873234444E1;-1,114108672E2;-1,419884877E2
1,874902222E1;-1,114175083E2;-1,419497187E2
1,876566667E1;-1,114160214E2;-1,419224842E2
1,878233333E1;-1,114120237E2;-1,419112297E2
1,879900000E1;-1,114010705E2;-1,419076472E2
1,881567778E1;-1,114073899E2;-1,419112561E2
1,883232222E1;-1,114033769E2;-1,418847554E2
1,884897778E1;-1,114235451E2;-1,418825236E2
1,886565556E1;-1,114263221E2;-1,418881142E2
1,888230000E1;-1,114128423E2;-1,419137786E2
1,889896667E1;-1,113574469E2;-1,419400557E2
1,891563333E1;-1,113957701E2;-1,419151656E2
1,893230000E1;-1,113826456E2;-1,419908578E2
1,894896667E1;-1,114005997E2;-1,418755984E2
1,896562222E1;-1,113815092E2;-1,418814359E2
1,898227778E1;-1,113866064E2;-1,419036462E2
1,899895556E1;-1,114152691E2;-1,419048394E2
1,901564444E1;-1,114219295E2;-1,418859853E2
1,903226667E1;-1,114136359E2;-1,418813373E2
1,904893333E1;-1,114029987E2;-1,418772947E2
1,906558889E1;-1,114225506E2;-1,418763039E2
1,908225556E1;-1,114457126E2;-1,418949334E2
1,909892222E1;-1,114288733E2;-1,418886846E2
1,911560000E1;-1,114206238E2;-1,418932474E2
1,913224444E1;-1,113395114E2;-1,419307218E2
1,914890000E1;-1,112020447E2;-1,419900836E2
1,916556667E1;-1,111758801E2;-1,419730153E2
1,918224444E1;-1,113446467E2;-1,419417660E2
1,919888889E1;-1,113621118E2;-1,419461792E2
1,921555556E1;-1,112789878E2;-1,419522355E2
1,923222222E1;-1,113415330E2;-1,419282135E2
1,924887778E1;-1,113662853E2;-1,419172254E2
1,926553333E1;-1,113977088E2;-1,418954429E2
1,928221111E1;-1,114194821E2;-1,419075234E2
1,929887778E1;-1,114232833E2;-1,418935677E2
1,931553333E1;-1,113637502E2;-1,419123070E2
1,933221111E1;-1,113295395E2;-1,419196474E2
1,934886667E1;-1,113176274E2;-1,419258874E2
1,936552222E1;-1,111442578E2;-1,419514281E2
1,938217778E1;-1,113085167E2;-1,419438224E2
1,939884444E1;-1,114184602E2;-1,419124216E2
1,941550000E1;-1,114063473E2;-1,418946943E2
1,943217778E1;-1,113207378E2;-1,419682548E2
1,944883333E1;-1,112394397E2;-1,419687370E2
1,946548889E1;-1,113028655E2;-1,419424373E2
1,948216667E1;-1,113625895E2;-1,419588141E2
1,949882222E1;-1,113735250E2;-1,419387366E2
1,951548889E1;-1,113727304E2;-1,419255108E2
1,953215556E1;-1,113925225E2;-1,419352980E2
1,954880000E1;-1,113904101E2;-1,419294256E2
1,956547778E1;-1,113735761E2;-1,419326580E2
1,958213333E1;-1,114065197E2;-1,419110901E2
1,959881111E1;-1,113970506E2;-1,419019462E2
1,961546667E1;-1,113871497E2;-1,419221228E2
1,963213333E1;-1,114028687E2;-1,419081947E2
1,964878889E1;-1,113992689E2;-1,418961466E2
1,966545556E1;-1,113706704E2;-1,419351796E2
1,968210000E1;-1,113780271E2;-1,419335358E2
1,969877778E1;-1,106534274E2;-1,421585375E2
1,971543333E1;-1,092643738E2;-1,429169248E2
1,973211111E1;-1,078867894E2;-1,428690376E2
1,974875556E1;-1,081990404E2;-1,430654903E2
1,976542222E1;-1,082647779E2;-1,429952549E2
1,978208889E1;-1,083265932E2;-1,429571123E2
1,979874444E1;-1,083638911E2;-1,429365160E2
1,981544444E1;-1,083747130E2;-1,429091380E2
1,983206667E1;-1,066302330E2;-1,458857496E2
1,984873333E1;-1,061847804E2;-1,458857496E2
1,986540000E1;-1,061939530E2;-1,458961441E2
1,988205556E1;-1,062014504E2;-1,459100011E2
1,989874444E1;-1,061957983E2;-1,459018194E2
1,991538889E1;-1,061751678E2;-1,458872392E2
1,993206667E1;-1,060517601E2;-1,458974809E2
1,994871111E1;-1,061474004E2;-1,459243843E2
1,996537778E1;-1,061730877E2;-1,459007154E2
1,998203333E1;-1,061720767E2;-1,459012576E2
1,999871111E1;-1,061834896E2;-1,458906930E2
2,001540000E1;-1,061740939E2;-1,458889635E2
2,003203333E1;-1,061550947E2;-1,458932711E2
2,004868889E1;-1,061390768E2;-1,459096599E2
2,006535556E1;-1,061502697E2;-1,459011635E2
2,008201111E1;-1,061636037E2;-1,458999567E2
2,009866667E1;-1,061861011E2;-1,458974633E2
2,011534444E1;-1,061847914E2;-1,458974316E2
2,013200000E1;-1,061762167E2;-1,459003685E2
2,014865556E1;-1,061818671E2;-1,459032273E2
2,016532222E1;-1,061767793E2;-1,459012358E2
2,018198889E1;-1,060915276E2;-1,459016058E2
2,019865556E1;-1,061324858E2;-1,459000798E2
2,021532222E1;-1,061498813E2;-1,459004799E2
2,023197778E1;-1,061410692E2;-1,459330697E2
2,024865556E1;-1,061870188E2;-1,458907339E2
2,026530000E1;-1,061497340E2;-1,459168495E2
2,028196667E1;-1,061534112E2;-1,458937927E2
2,029862222E1;-1,061483498E2;-1,458997003E2
2,031531111E1;-1,061617026E2;-1,459052187E2
2,033194444E1;-1,061571289E2;-1,459030156E2
2,034861111E1;-1,061519607E2;-1,459049567E2
2,036526667E1;-1,061533569E2;-1,459222418E2
2,038194444E1;-1,058986004E2;-1,460986455E2
2,039860000E1;-1,059103699E2;-1,460158875E2
2,041526667E1;-1,060219881E2;-1,460277908E2
2,043193333E1;-1,060730856E2;-1,459848146E2
2,044858889E1;-1,060848821E2;-1,459590102E2
2,046524444E1;-1,061095326E2;-1,459357291E2
2,048193333E1;-1,059946421E2;-1,459597510E2
2,049857778E1;-1,060848590E2;-1,460237951E2
2,051525556E1;-1,060903428E2;-1,460418133E2
2,053190000E1;-1,061426825E2;-1,459337797E2
2,054856667E1;-1,061609917E2;-1,459483459E2
2,056523333E1;-1,061620414E2;-1,459218066E2
2,058188889E1;-1,061709225E2;-1,459150365E2
2,059854444E1;-1,061507669E2;-1,459212042E2
2,061521111E1;-1,061712528E2;-1,459085513E2
2,063187778E1;-1,061459722E2;-1,459327596E2
2,064853333E1;-1,060025178E2;-1,459744769E2
2,066520000E1;-1,061379156E2;-1,460158671E2
2,068185556E1;-1,060346024E2;-1,459743751E2
2,069852222E1;-1,060922729E2;-1,459523036E2
2,071518889E1;-1,061562122E2;-1,459272117E2
2,073185556E1;-1,061240601E2;-1,459384444E2
2,074851111E1;-1,061458093E2;-1,459321566E2
2,076517778E1;-1,061538321E2;-1,459418269E2
2,078184444E1;-1,060675692E2;-1,459528769E2
2,079851111E1;-1,060201634E2;-1,459948221E2
2,081516667E1;-1,060665250E2;-1,459485548E2
2,083184444E1;-1,060961451E2;-1,459303411E2
2,084848889E1;-1,061179215E2;-1,459262525E2
2,086514444E1;-1,061326427E2;-1,459140054E2
2,088181111E1;-1,060953642E2;-1,459518508E2
2,089848889E1;-1,061369012E2;-1,459277815E2
2,091513333E1;-1,061702960E2;-1,459113719E2
2,093184444E1;-1,061816890E2;-1,459076875E2
2,094848889E1;-1,061822932E2;-1,459101129E2
2,096513333E1;-1,061408483E2;-1,459163616E2
2,098178889E1;-1,061406319E2;-1,459130385E2
2,099847778E1;-1,061016304E2;-1,459726246E2
2,101512222E1;-1,061132637E2;-1,459389120E2
2,103177778E1;-1,061326326E2;-1,459034537E2
2,104851111E1;-1,061457156E2;-1,459005392E2
2,106510000E1;-1,060698001E2;-1,460908832E2
2,108175556E1;-1,046019284E2;-1,465510404E2
2,109845556E1;-1,020154498E2;-1,470560240E2
2,111510000E1;-1,019156712E2;-1,469975352E2
2,113175556E1;-1,021325884E2;-1,470985963E2
2,114844444E1;-1,021091148E2;-1,469413909E2
