masse_A
t;x;y
1,201921111E1;-2,222895337E-2;6,046799200E-3
1,203588889E1;-2,222991944E-2;6,052066408E-3
1,205254444E1;-2,222905171E-2;6,052757797E-3
1,206920000E1;-2,222733770E-2;6,064892221E-3
1,208586667E1;-2,222664160E-2;6,051026744E-3
1,210252222E1;-2,222960333E-2;6,051446741E-3
1,211918889E1;-2,223232814E-2;6,047179086E-3
1,213584444E1;-2,223191482E-2;6,049432930E-3
1,215251111E1;-2,222457383E-2;6,058070271E-3
1,216917778E1;-2,222342517E-2;6,057585512E-3
1,218584444E1;-2,222992002E-2;6,072740128E-3
1,220251111E1;-2,223195438E-2;6,064597951E-3
1,221915556E1;-2,223037197E-2;6,063365683E-3
1,223583333E1;-2,221735562E-2;6,077733642E-3
1,225250000E1;-2,223151591E-2;6,070928656E-3
1,226915556E1;-2,223489471E-2;6,073065485E-3
1,228581111E1;-2,223183429E-2;6,068291724E-3
1,230247778E1;-2,223454107E-2;6,066232386E-3
1,231913333E1;-2,222535386E-2;6,075681266E-3
1,233580000E1;-2,222213771E-2;6,105326539E-3
1,235246667E1;-2,223304029E-2;6,086746482E-3
1,236912222E1;-2,223069863E-2;6,087288349E-3
1,238580000E1;-2,224090061E-2;6,122513853E-3
1,240245556E1;-2,223428619E-2;6,133147104E-3
1,241911111E1;-2,223037068E-2;6,145537061E-3
1,243576667E1;-2,222827325E-2;6,150175893E-3
1,245244444E1;-2,223250939E-2;6,158330082E-3
1,246910000E1;-2,223484135E-2;6,160767968E-3
1,248576667E1;-2,222565005E-2;6,167608703E-3
1,250242222E1;-2,222754937E-2;6,165191154E-3
1,251908889E1;-2,222934415E-2;6,165878022E-3
1,253575556E1;-2,222556055E-2;6,169089835E-3
1,255241111E1;-2,222579278E-2;6,183772399E-3
1,256907778E1;-2,222667974E-2;6,176906304E-3
1,258574444E1;-2,223268867E-2;6,199305752E-3
1,260240000E1;-2,223154584E-2;6,189027017E-3
1,261906667E1;-2,223242753E-2;6,184182050E-3
1,263573333E1;-2,223367435E-2;6,176411446E-3
1,265240000E1;-2,223029737E-2;6,176462165E-3
1,266906667E1;-2,223362384E-2;6,174874129E-3
1,268571111E1;-2,223291139E-2;6,172008158E-3
1,270237778E1;-2,222817422E-2;6,199151443E-3
1,271903333E1;-2,223927391E-2;6,183646375E-3
1,273571111E1;-2,223441939E-2;6,179004114E-3
1,275236667E1;-2,222498561E-2;6,183476638E-3
1,276903333E1;-2,221407046E-2;6,185775654E-3
1,278568889E1;-2,222965993E-2;6,178062573E-3
1,280235556E1;-2,222807601E-2;6,182032164E-3
1,281902222E1;-2,222856090E-2;6,187114985E-3
1,283567778E1;-2,222992990E-2;6,179786277E-3
1,285234444E1;-2,225363516E-2;6,213948921E-3
1,286901111E1;-2,224069455E-2;6,234301200E-3
1,288566667E1;-2,223747044E-2;6,247216179E-3
1,290232222E1;-2,223682915E-2;6,249964974E-3
1,291898889E1;-2,223436037E-2;6,256008586E-3
1,293565556E1;-2,223018133E-2;6,266141979E-3
1,295232222E1;-2,222926119E-2;6,267325160E-3
1,296897778E1;-2,222951825E-2;6,272122605E-3
1,298564444E1;-2,223633831E-2;6,268915210E-3
1,300231111E1;-2,223241989E-2;6,279699546E-3
1,301896667E1;-2,223059355E-2;6,277433056E-3
1,303566667E1;-2,222874063E-2;6,277683862E-3
1,305228889E1;-2,222906376E-2;6,275868034E-3
1,306896667E1;-2,222825377E-2;6,275009603E-3
1,308562222E1;-2,221859233E-2;6,299832076E-3
1,310227778E1;-2,222163356E-2;6,297078149E-3
1,311894444E1;-2,222111873E-2;6,292758460E-3
1,313561111E1;-2,224393045E-2;6,327726704E-3
1,315226667E1;-2,223623246E-2;6,350188751E-3
1,316894444E1;-2,223407928E-2;6,354808286E-3
1,318560000E1;-2,223045996E-2;6,356297075E-3
1,320226667E1;-2,223935697E-2;6,363010788E-3
1,321892222E1;-2,223732334E-2;6,361493926E-3
1,323557778E1;-2,223652175E-2;6,365392211E-3
1,325226667E1;-2,224735269E-2;6,373716618E-3
1,326890000E1;-2,224022235E-2;6,373565577E-3
1,328557778E1;-2,201980576E-2;6,682621997E-3
1,330224444E1;-2,183676210E-2;6,790317420E-3
1,331890000E1;-2,180556391E-2;6,758401426E-3
1,333555556E1;-2,175973147E-2;6,750825140E-3
1,335222222E1;-2,173881896E-2;6,759087722E-3
1,336887778E1;-2,179434851E-2;6,763200769E-3
1,338555556E1;-2,182860014E-2;6,816915769E-3
1,340221111E1;-2,184504864E-2;6,840959701E-3
1,341887778E1;-2,181270686E-2;6,850173624E-3
1,343553333E1;-2,180946098E-2;6,815488039E-3
1,345220000E1;-2,179032202E-2;6,780867074E-3
1,346886667E1;-2,180063545E-2;6,789535221E-3
1,348552222E1;-2,182206809E-2;6,814173106E-3
1,350217778E1;-2,181454836E-2;6,851730602E-3
1,351884444E1;-2,181767632E-2;6,869104394E-3
1,353551111E1;-2,180865686E-2;6,866961544E-3
1,355217778E1;-2,180241805E-2;6,860210747E-3
1,356883333E1;-2,180905578E-2;6,869892249E-3
1,358548889E1;-2,181668603E-2;6,880994714E-3
1,360215556E1;-2,181572334E-2;6,880572297E-3
1,361882222E1;-2,182963200E-2;6,891980875E-3
1,363548889E1;-2,182222688E-2;6,886188147E-3
1,365214444E1;-2,181931509E-2;6,884575020E-3
1,366881111E1;-2,182005035E-2;6,885069274E-3
1,368547778E1;-2,181662606E-2;6,884894860E-3
1,370214444E1;-2,182522308E-2;6,893739846E-3
1,371880000E1;-2,182283175E-2;6,896056687E-3
1,373546667E1;-2,182123328E-2;6,891847925E-3
1,375212222E1;-2,182114646E-2;6,899277013E-3
1,376878889E1;-2,181933631E-2;6,894873017E-3
1,378544444E1;-2,183269795E-2;6,893085858E-3
1,380211111E1;-2,182376777E-2;6,892341578E-3
1,381877778E1;-2,181202816E-2;6,899509256E-3
1,383542222E1;-2,182480600E-2;6,906570058E-3
1,385210000E1;-2,181998823E-2;6,906512381E-3
1,386875556E1;-2,181702180E-2;6,913852531E-3
1,388542222E1;-2,181161718E-2;6,930201551E-3
1,390207778E1;-2,180115340E-2;6,930740238E-3
1,391874444E1;-2,181055477E-2;6,943061507E-3
1,393541111E1;-2,182187829E-2;6,956237629E-3
1,395207778E1;-2,181656427E-2;6,972340981E-3
1,396873333E1;-2,181650365E-2;6,978132717E-3
1,398540000E1;-2,181809479E-2;6,980525181E-3
1,400205556E1;-2,182572231E-2;6,986053807E-3
1,401871111E1;-2,182142559E-2;6,985063990E-3
1,403537778E1;-2,181685418E-2;6,989444335E-3
1,405205556E1;-2,181675301E-2;6,988156328E-3
1,406871111E1;-2,181662945E-2;6,992547881E-3
1,408538889E1;-2,180898179E-2;6,995674296E-3
1,410203333E1;-2,181573011E-2;6,994365629E-3
1,411871111E1;-2,181826988E-2;6,986049958E-3
1,413535556E1;-2,181975151E-2;6,983245498E-3
1,415203333E1;-2,182048431E-2;6,979896176E-3
1,416868889E1;-2,180884104E-2;6,989633453E-3
1,418535556E1;-2,181484769E-2;6,991258862E-3
1,420202222E1;-2,181380100E-2;6,990857997E-3
1,421866667E1;-2,181582880E-2;6,989055717E-3
1,423534444E1;-2,181760829E-2;6,996669631E-3
1,425208889E1;-2,181322832E-2;6,996010748E-3
1,426867778E1;-2,181759012E-2;6,997882350E-3
1,428533333E1;-2,182171454E-2;6,999042965E-3
1,430198889E1;-2,181690291E-2;7,021464877E-3
1,431864444E1;-2,181616842E-2;7,008443417E-3
1,433532222E1;-2,181702330E-2;7,003545204E-3
1,435196667E1;-2,181328019E-2;6,996529838E-3
1,436867778E1;-2,181089988E-2;6,997841810E-3
1,438530000E1;-2,181039249E-2;6,997978907E-3
1,440195556E1;-2,180854924E-2;6,997445834E-3
1,441862222E1;-2,181436904E-2;6,999091161E-3
1,443528889E1;-2,180547277E-2;7,022275612E-3
1,445195556E1;-2,181254080E-2;7,010505062E-3
1,446861111E1;-2,181536393E-2;7,005660314E-3
1,448528889E1;-2,181506174E-2;7,004250281E-3
1,450193333E1;-2,181001617E-2;7,005397440E-3
1,451858889E1;-2,181760377E-2;7,004247125E-3
1,453526667E1;-2,181837237E-2;6,997134973E-3
1,455194444E1;-2,181332596E-2;6,990410004E-3
1,456857778E1;-2,181697830E-2;6,986838024E-3
1,458525556E1;-2,181835721E-2;6,986636103E-3
1,460191111E1;-2,181097983E-2;6,992683320E-3
1,461857778E1;-2,181250735E-2;6,990863903E-3
1,463522222E1;-2,181651401E-2;6,981701208E-3
1,465191111E1;-2,181090890E-2;6,967823453E-3
1,466856667E1;-2,181245290E-2;6,959497332E-3
1,468524444E1;-2,180478210E-2;6,983629113E-3
1,470190000E1;-2,180700569E-2;6,990028822E-3
1,471854444E1;-2,181556020E-2;6,990617451E-3
1,473521111E1;-2,181156827E-2;6,981862451E-3
1,475187778E1;-2,181359160E-2;6,986418339E-3
1,476854444E1;-2,181193241E-2;6,988914217E-3
1,478520000E1;-2,179958320E-2;7,008196425E-3
1,480186667E1;-2,180699335E-2;7,005655811E-3
1,481852222E1;-2,181104080E-2;7,012000705E-3
1,483520000E1;-2,180997579E-2;7,003922065E-3
1,485184444E1;-2,180677110E-2;7,002784825E-3
1,486851111E1;-2,180753023E-2;6,999436462E-3
1,488518889E1;-2,180495709E-2;6,999512018E-3
1,490186667E1;-2,180490622E-2;6,996666314E-3
1,491850000E1;-2,179804666E-2;6,997139502E-3
1,493517778E1;-2,180453892E-2;6,994952232E-3
1,495182222E1;-2,180488047E-2;6,993588146E-3
1,496851111E1;-2,181046920E-2;6,991378841E-3
1,498515556E1;-2,180166985E-2;6,999366205E-3
1,500182222E1;-2,181355095E-2;6,994264806E-3
1,501847778E1;-2,180895191E-2;6,993247861E-3
1,503514444E1;-2,180765005E-2;6,994704789E-3
1,505181111E1;-2,180428581E-2;6,995986272E-3
1,506845556E1;-2,179962674E-2;6,999254157E-3
1,508513333E1;-2,181333094E-2;7,001930426E-3
1,510178889E1;-2,180947299E-2;6,998607630E-3
1,511845556E1;-2,180771644E-2;6,995914808E-3
1,513511111E1;-2,180793486E-2;6,994784586E-3
1,515177778E1;-2,181058109E-2;7,001787171E-3
1,516844444E1;-2,180931858E-2;7,002756660E-3
1,518512222E1;-2,181174353E-2;7,000025044E-3
1,520178889E1;-2,180749961E-2;7,003085367E-3
1,521843333E1;-2,180861693E-2;7,001075027E-3
1,523508889E1;-2,180462960E-2;7,002055877E-3
1,525174444E1;-2,180909060E-2;6,995523259E-3
1,526842222E1;-2,179005923E-2;7,003821675E-3
1,528507778E1;-2,180000701E-2;6,998474800E-3
1,530174444E1;-2,180824065E-2;7,002483742E-3
1,531842222E1;-2,180957322E-2;6,997956722E-3
1,533517778E1;-2,180764944E-2;6,998106497E-3
1,535173333E1;-2,180938020E-2;6,997860919E-3
1,536840000E1;-2,180442773E-2;7,001712242E-3
1,538505556E1;-2,180501778E-2;7,001432869E-3
1,540172222E1;-2,180164061E-2;7,007526652E-3
1,541838889E1;-2,179923740E-2;7,008506079E-3
1,543505556E1;-2,179905958E-2;7,004305174E-3
1,545170000E1;-2,178672133E-2;7,016238338E-3
1,546836667E1;-2,144075144E-2;7,315305084E-3
1,548503333E1;-2,158538017E-2;7,272555088E-3
1,550170000E1;-2,141488872E-2;7,297276077E-3
1,551836667E1;-2,147506845E-2;7,291228412E-3
1,553502222E1;-2,148699006E-2;7,293265508E-3
1,555168889E1;-2,149831426E-2;7,311196933E-3
1,556834444E1;-2,149835469E-2;7,313195642E-3
1,558501111E1;-2,148147307E-2;7,312096449E-3
1,560166667E1;-2,148112336E-2;7,302712548E-3
1,561834444E1;-2,148276762E-2;7,300688600E-3
1,563501111E1;-2,148045569E-2;7,311227557E-3
1,565165556E1;-2,149721078E-2;7,313328417E-3
1,566832222E1;-2,148824252E-2;7,325812573E-3
1,568498889E1;-2,149099961E-2;7,313166576E-3
1,570164444E1;-2,148073621E-2;7,306288399E-3
1,571833333E1;-2,149101321E-2;7,309519835E-3
1,573496667E1;-2,149143905E-2;7,308265004E-3
1,575162222E1;-2,149097732E-2;7,313531955E-3
1,576830000E1;-2,149555728E-2;7,310588195E-3
1,578495556E1;-2,149305791E-2;7,312008167E-3
1,580162222E1;-2,149445021E-2;7,311593353E-3
1,581835556E1;-2,149328435E-2;7,308107919E-3
1,583493333E1;-2,148775928E-2;7,310817999E-3
1,585161111E1;-2,148712889E-2;7,319032420E-3
1,586826667E1;-2,148539786E-2;7,318359694E-3
1,588493333E1;-2,148834130E-2;7,311471346E-3
1,590160000E1;-2,149239779E-2;7,310724028E-3
1,591825556E1;-2,150062645E-2;7,308940423E-3
1,593491111E1;-2,150110336E-2;7,309759523E-3
1,595157778E1;-2,148784135E-2;7,312952497E-3
1,596824444E1;-2,148186145E-2;7,318380781E-3
1,598491111E1;-2,148846628E-2;7,310165876E-3
1,600156667E1;-2,149514490E-2;7,311128622E-3
1,601823333E1;-2,149122367E-2;7,312515971E-3
1,603488889E1;-2,148961103E-2;7,311352059E-3
1,605155556E1;-2,149623221E-2;7,304712433E-3
1,606822222E1;-2,149308640E-2;7,304922695E-3
1,608488889E1;-2,149694787E-2;7,310837128E-3
1,610154444E1;-2,149515509E-2;7,313645036E-3
1,611821111E1;-2,149561260E-2;7,309483452E-3
1,613486667E1;-2,149407653E-2;7,309114008E-3
1,615153333E1;-2,149372116E-2;7,307977702E-3
1,616820000E1;-2,149203176E-2;7,311891544E-3
1,618490000E1;-2,149363125E-2;7,313138588E-3
1,620151111E1;-2,149017508E-2;7,314804432E-3
1,621818889E1;-2,148423388E-2;7,314336351E-3
1,623484444E1;-2,147741376E-2;7,314136396E-3
1,625151111E1;-2,148785092E-2;7,303426567E-3
1,626816667E1;-2,149248402E-2;7,301261719E-3
1,628483333E1;-2,148512018E-2;7,304507462E-3
1,630150000E1;-2,149107675E-2;7,305846469E-3
1,631815556E1;-2,148052242E-2;7,310418426E-3
1,633482222E1;-2,148813717E-2;7,308632628E-3
1,635148889E1;-2,149398807E-2;7,304291556E-3
1,636816667E1;-2,149087714E-2;7,307198520E-3
1,638481111E1;-2,147530933E-2;7,311493539E-3
1,640147778E1;-2,148801800E-2;7,309823325E-3
1,641813333E1;-2,148507001E-2;7,311077347E-3
1,643480000E1;-2,147614375E-2;7,315261351E-3
1,645146667E1;-2,149058994E-2;7,312154659E-3
1,646812222E1;-2,148505771E-2;7,317091788E-3
1,648480000E1;-2,147745665E-2;7,315903755E-3
1,650145556E1;-2,148088521E-2;7,321704477E-3
1,651810000E1;-2,147725575E-2;7,319767671E-3
1,653477778E1;-2,148191783E-2;7,320486726E-3
1,655144444E1;-2,147230361E-2;7,330246691E-3
1,656808889E1;-2,147416684E-2;7,321672483E-3
1,658476667E1;-2,148558148E-2;7,320450850E-3
1,660142222E1;-2,148765690E-2;7,314901479E-3
1,661810000E1;-2,147776979E-2;7,326975379E-3
1,663475556E1;-2,147577269E-2;7,321903689E-3
1,665141111E1;-2,148016211E-2;7,317026273E-3
1,666807778E1;-2,148869491E-2;7,314478838E-3
1,668475556E1;-2,146752783E-2;7,323322333E-3
1,670140000E1;-2,147585873E-2;7,317592333E-3
1,671806667E1;-2,147678918E-2;7,317195096E-3
1,673474444E1;-2,147880684E-2;7,317280836E-3
1,675138889E1;-2,147467932E-2;7,320360248E-3
1,676804444E1;-2,145910893E-2;7,320769751E-3
1,678471111E1;-2,148209680E-2;7,314794622E-3
1,680137778E1;-2,148392885E-2;7,313842615E-3
1,681804444E1;-2,148634136E-2;7,311212988E-3
1,683470000E1;-2,149012939E-2;7,396232164E-3
1,685136667E1;-2,149569840E-2;7,394337271E-3
1,686802222E1;-2,150151105E-2;7,396704603E-3
1,688470000E1;-2,149890463E-2;7,399466359E-3
1,690135556E1;-2,149956159E-2;7,399020361E-3
1,691801111E1;-2,149491518E-2;7,404171353E-3
1,693466667E1;-2,149353322E-2;7,404589832E-3
1,695134444E1;-2,149321992E-2;7,406482536E-3
1,696800000E1;-2,149238377E-2;7,406491581E-3
1,698466667E1;-2,149333200E-2;7,408376518E-3
1,700134444E1;-2,149194595E-2;7,409908151E-3
1,701797778E1;-2,149224059E-2;7,408437471E-3
1,703464444E1;-2,150226207E-2;7,408130687E-3
1,705131111E1;-2,149533423E-2;7,407160798E-3
1,706798889E1;-2,149212196E-2;7,408452801E-3
1,708466667E1;-2,149230444E-2;7,408286960E-3
1,710130000E1;-2,149911600E-2;7,408551050E-3
1,711795556E1;-2,149997577E-2;7,408629680E-3
1,713463333E1;-2,149885908E-2;7,412185196E-3
1,715130000E1;-2,148757253E-2;7,413886955E-3
1,716795556E1;-2,148994848E-2;7,411629665E-3
1,718462222E1;-2,149031731E-2;7,411853991E-3
1,720127778E1;-2,149130899E-2;7,412599091E-3
1,721795556E1;-2,149807878E-2;7,426232146E-3
1,723460000E1;-2,149414371E-2;7,419996455E-3
1,725125556E1;-2,149113674E-2;7,417700630E-3
1,726793333E1;-2,149021687E-2;7,416937574E-3
1,728460000E1;-2,148731068E-2;7,418047581E-3
1,730127778E1;-2,148931158E-2;7,417736457E-3
1,731791111E1;-2,148848477E-2;7,416824941E-3
1,733456667E1;-2,148746623E-2;7,425478570E-3
1,735124444E1;-2,148694936E-2;7,424033419E-3
1,736790000E1;-2,148955523E-2;7,419496439E-3
1,738457778E1;-2,148966137E-2;7,418337928E-3
1,740123333E1;-2,148431527E-2;7,419593926E-3
1,741788889E1;-2,148624941E-2;7,418184409E-3
1,743455556E1;-2,147811388E-2;7,425422924E-3
1,745121111E1;-2,148289876E-2;7,421563090E-3
1,746786667E1;-2,149021712E-2;7,428304168E-3
1,748454444E1;-2,148869069E-2;7,427185184E-3
1,750120000E1;-2,147839070E-2;7,499862433E-3
1,751786667E1;-2,115565846E-2;7,730524000E-3
1,753453333E1;-2,119999962E-2;7,714210288E-3
1,755118889E1;-2,107432493E-2;7,721092598E-3
1,756785556E1;-2,112114090E-2;7,713414926E-3
1,758454444E1;-2,109952949E-2;7,716611071E-3
1,760120000E1;-2,115699078E-2;7,722750894E-3
1,761785556E1;-2,111726517E-2;7,722680792E-3
1,763451111E1;-2,110078469E-2;7,722541269E-3
1,765116667E1;-2,107801560E-2;7,721805768E-3
1,766782222E1;-2,107954998E-2;7,722329519E-3
1,768450000E1;-2,109095914E-2;7,731406767E-3
1,770115556E1;-2,108024014E-2;7,724718297E-3
1,771782222E1;-2,108877453E-2;7,725587912E-3
1,773448889E1;-2,106932896E-2;7,730192857E-3
1,775114444E1;-2,107046369E-2;7,729440760E-3
1,776781111E1;-2,106968840E-2;7,728209322E-3
1,778447778E1;-2,107686227E-2;7,730101996E-3
1,780112222E1;-2,107239157E-2;7,727712828E-3
1,781778889E1;-2,107458957E-2;7,747360687E-3
1,783445556E1;-2,106612939E-2;7,731452353E-3
1,785111111E1;-2,106901183E-2;7,734660246E-3
1,786777778E1;-2,106240748E-2;7,731345251E-3
1,788446667E1;-2,106622861E-2;7,736124253E-3
1,790112222E1;-2,106438557E-2;7,738220166E-3
1,791777778E1;-2,105370598E-2;7,735579397E-3
1,793442222E1;-2,106668939E-2;7,739605628E-3
1,795108889E1;-2,106973490E-2;7,737580055E-3
1,796775556E1;-2,107083711E-2;7,739334452E-3
1,798444444E1;-2,106223839E-2;7,741897744E-3
1,800107778E1;-2,106692634E-2;7,742062830E-3
1,801774444E1;-2,106693069E-2;7,733380512E-3
1,803441111E1;-2,107107361E-2;7,735217125E-3
1,805106667E1;-2,105482361E-2;7,741641613E-3
1,806777778E1;-2,105648740E-2;7,741309847E-3
1,808438889E1;-2,106549051E-2;7,736472952E-3
1,810105556E1;-2,105569010E-2;7,743838821E-3
1,811772222E1;-2,106489403E-2;7,737489944E-3
1,813437778E1;-2,106314913E-2;7,738456414E-3
1,815104444E1;-2,106446172E-2;7,735480910E-3
1,816774444E1;-2,106129873E-2;7,737400386E-3
1,818442222E1;-2,104257184E-2;7,744593354E-3
1,820106667E1;-2,105226456E-2;7,743843513E-3
1,821771111E1;-2,104366159E-2;7,750549059E-3
1,823435556E1;-2,106537688E-2;7,734783784E-3
1,825105556E1;-2,105489627E-2;7,749619639E-3
1,826767778E1;-2,105762858E-2;7,742073447E-3
1,828434444E1;-2,106023779E-2;7,738257520E-3
1,830101111E1;-2,106722825E-2;7,737748225E-3
1,831770000E1;-2,106954076E-2;7,726645316E-3
1,833433333E1;-2,105778052E-2;7,726685759E-3
1,835100000E1;-2,106322408E-2;7,724758111E-3
1,836765556E1;-2,106221792E-2;7,731586958E-3
1,838431111E1;-2,105814603E-2;7,736091283E-3
1,840100000E1;-2,105537199E-2;7,731607954E-3
1,841772222E1;-2,106324177E-2;7,727798152E-3
1,843430000E1;-2,106749614E-2;7,731791069E-3
1,845097778E1;-2,106319394E-2;7,734184071E-3
1,846763333E1;-2,105401627E-2;7,736613491E-3
1,848431111E1;-2,105429600E-2;7,735372563E-3
1,850096667E1;-2,105766555E-2;7,734525599E-3
1,851762222E1;-2,106898540E-2;7,739544447E-3
1,853430000E1;-2,105978055E-2;7,731208982E-3
1,855096667E1;-2,105492960E-2;7,737457837E-3
1,856760000E1;-2,105956209E-2;7,733262722E-3
1,858426667E1;-2,106662595E-2;7,738799636E-3
1,860093333E1;-2,105122733E-2;7,738703902E-3
1,861762222E1;-2,105799843E-2;7,742125567E-3
1,863424444E1;-2,105347529E-2;7,736298952E-3
1,865092222E1;-2,105237501E-2;7,737459307E-3
1,866757778E1;-2,106085656E-2;7,744468890E-3
1,868427778E1;-2,104870266E-2;7,742860106E-3
1,870090000E1;-2,104293344E-2;7,755127779E-3
1,871757778E1;-2,103785820E-2;7,746126601E-3
1,873424444E1;-2,105305436E-2;7,740197852E-3
1,875090000E1;-2,106151593E-2;7,738284459E-3
1,876757778E1;-2,105442173E-2;7,738407717E-3
1,878422222E1;-2,105730997E-2;7,741015307E-3
1,880088889E1;-2,105170811E-2;7,734111823E-3
1,881755556E1;-2,106199231E-2;7,719212513E-3
1,883420000E1;-2,107659581E-2;7,696110095E-3
1,885095556E1;-2,107823612E-2;7,706457895E-3
1,886753333E1;-2,106067070E-2;7,722445354E-3
1,888420000E1;-2,106631537E-2;7,731778939E-3
1,890085556E1;-2,106874994E-2;7,726612194E-3
1,891753333E1;-2,107206962E-2;7,718801043E-3
1,893418889E1;-2,106812024E-2;7,721289690E-3
1,895085556E1;-2,104742459E-2;7,729791703E-3
1,896753333E1;-2,106141393E-2;7,733471119E-3
1,898417778E1;-2,106193353E-2;7,731616575E-3
1,900083333E1;-2,106957562E-2;7,729833346E-3
1,901751111E1;-2,106910128E-2;7,729640702E-3
1,903415556E1;-2,106343561E-2;7,733234464E-3
1,905083333E1;-2,106073750E-2;7,736609695E-3
1,906748889E1;-2,106005886E-2;7,735605691E-3
1,908415556E1;-2,106348829E-2;7,731387933E-3
1,910081111E1;-2,105962889E-2;7,733689521E-3
1,911747778E1;-2,105828591E-2;7,733771990E-3
1,913413333E1;-2,104484625E-2;7,742182526E-3
1,915080000E1;-2,104527545E-2;7,740972840E-3
1,916746667E1;-2,105678796E-2;7,733129556E-3
1,918413333E1;-2,105788404E-2;7,734445953E-3
1,920077778E1;-2,105559079E-2;7,737656244E-3
1,921745556E1;-2,105184635E-2;7,737945669E-3
1,923411111E1;-2,105467812E-2;7,737618173E-3
1,925076667E1;-2,106188773E-2;7,736087043E-3
1,926744444E1;-2,106063867E-2;7,733833015E-3
1,928410000E1;-2,105887523E-2;7,733730269E-3
1,930075556E1;-2,105991057E-2;7,732203596E-3
1,931742222E1;-2,106155368E-2;7,732549533E-3
1,933407778E1;-2,105747297E-2;7,731567751E-3
1,935075556E1;-2,106283382E-2;7,733656615E-3
1,936742222E1;-2,104983296E-2;7,740112762E-3
1,938408889E1;-2,105428552E-2;7,741008557E-3
1,940073333E1;-2,104692371E-2;7,750423915E-3
1,941740000E1;-2,105431759E-2;7,742944381E-3
1,943407778E1;-2,105823280E-2;7,736697566E-3
1,945072222E1;-2,106145514E-2;7,734279987E-3
1,946738889E1;-2,105582560E-2;7,729825110E-3
1,948404444E1;-2,105763703E-2;7,732730555E-3
1,950071111E1;-2,105599763E-2;7,732005047E-3
1,951736667E1;-2,105660863E-2;7,730819609E-3
1,953404444E1;-2,106031370E-2;7,731009002E-3
1,955070000E1;-2,105750027E-2;7,733768696E-3
1,956735556E1;-2,105684243E-2;7,732784499E-3
1,958404444E1;-2,105407635E-2;7,732817626E-3
1,960068889E1;-2,104179898E-2;7,742414917E-3
1,961735556E1;-2,104396936E-2;7,738796741E-3
1,963401111E1;-2,105904232E-2;7,734418309E-3
1,965068889E1;-2,105803241E-2;7,732091671E-3
1,966733333E1;-2,103266288E-2;7,743996946E-3
1,968400000E1;-2,105365293E-2;7,732806094E-3
1,970067778E1;-2,104925434E-2;7,731754920E-3
1,971732222E1;-2,105231853E-2;7,731087217E-3
1,973398889E1;-2,104653947E-2;7,737236735E-3
1,975065556E1;-2,105355938E-2;7,736201780E-3
1,976732222E1;-2,105817302E-2;7,734102249E-3
1,978397778E1;-2,105428712E-2;7,737299520E-3
1,980063333E1;-2,105324922E-2;7,731567574E-3
1,981731111E1;-2,103872380E-2;7,745639992E-3
1,983396667E1;-2,105380358E-2;7,732035036E-3
1,985064444E1;-2,105386011E-2;7,732500222E-3
1,986728889E1;-2,104953766E-2;7,733285936E-3
1,988395556E1;-2,105067187E-2;7,732460186E-3
1,990063333E1;-2,104465678E-2;7,728495586E-3
1,991727778E1;-2,104894865E-2;7,727957378E-3
1,993395556E1;-2,104886408E-2;7,731667526E-3
1,995061111E1;-2,105026620E-2;7,733755237E-3
1,996727778E1;-2,104912805E-2;7,735990625E-3
1,998392222E1;-2,104945527E-2;7,735759621E-3
2,000060000E1;-2,104945726E-2;7,729319741E-3
2,001725556E1;-2,105487220E-2;7,732530241E-3
2,003392222E1;-2,105344088E-2;7,734074162E-3
2,005058889E1;-2,105259207E-2;7,734071441E-3
2,006723333E1;-2,105072396E-2;7,735061062E-3
2,008391111E1;-2,104696953E-2;7,737204966E-3
2,010056667E1;-2,105295151E-2;7,735354517E-3
2,011722222E1;-2,105015505E-2;7,738195690E-3
2,013388889E1;-2,105070352E-2;7,736448477E-3
2,015055556E1;-2,104842640E-2;7,736821744E-3
2,016723333E1;-2,104869331E-2;7,737168725E-3
2,018388889E1;-2,104601274E-2;7,738679127E-3
2,020053333E1;-2,104941518E-2;7,740185138E-3
2,021721111E1;-2,105200366E-2;7,738093338E-3
2,023386667E1;-2,104890922E-2;7,740541462E-3
2,025052222E1;-2,104663202E-2;7,738527246E-3
2,026718889E1;-2,105389593E-2;7,740675971E-3
2,028385556E1;-2,104565699E-2;7,745523304E-3
2,030051111E1;-2,104859613E-2;7,745780973E-3
2,031718889E1;-2,104443290E-2;7,747902847E-3
2,033383333E1;-2,103101410E-2;7,756786199E-3
2,035052222E1;-2,080539149E-2;7,939731558E-3
2,036717778E1;-2,088479169E-2;7,917308021E-3
2,038383333E1;-2,083952325E-2;7,932702164E-3
2,040048889E1;-2,085109351E-2;7,941133772E-3
2,041715556E1;-2,084724685E-2;7,939953399E-3
2,043382222E1;-2,084957562E-2;7,943002223E-3
2,045048889E1;-2,084985757E-2;7,943570019E-3
2,046714444E1;-2,084330038E-2;7,942565007E-3
2,048381111E1;-2,084353882E-2;7,942381634E-3
2,050047778E1;-2,084198897E-2;7,942234197E-3
2,051713333E1;-2,084822035E-2;7,945625783E-3
2,053380000E1;-2,084621138E-2;7,947640646E-3
2,055045556E1;-2,084076416E-2;7,942253630E-3
2,056712222E1;-2,084411357E-2;7,948254071E-3
2,058378889E1;-2,084355548E-2;7,946162279E-3
2,060046667E1;-2,084479634E-2;7,948452750E-3
2,061710000E1;-2,084364801E-2;7,947496383E-3
2,063376667E1;-2,084531792E-2;7,951164386E-3
